id,unicode,X,Y,population,traveller,visitor
2747,51007,1572406.0341560228,131173.39039818736,11446,3637,820
2748,51009,1466207.5108208123,142105.53391366158,31854,7762,3945
2749,51011,1499542.4238851841,121658.1771707905,13692,3647,1200
2750,51013,1613576.3681793648,315497.14254755183,189198,81468,129250
2751,51015,1456103.5889709226,204020.8294934227,65572,16384,10602
2752,51017,1406210.8875733381,183197.58111236521,5020,672,526
2753,51019,1439145.6661284545,104311.3607496468,60472,23169,4439
2754,51021,1303229.2810097302,61144.627060667073,6833,1439,657
2755,51023,1409634.0261074081,126740.65937721016,30648,10045,2929
2756,51025,1594627.5178917772,70256.763847033217,18387,3192,1405
2757,51027,1222267.6193375513,63791.83019231604,26838,2235,2467
2758,51029,1519891.3200949875,148198.46825680599,15634,3143,1083
2759,51031,1478313.9426153165,98827.353440518797,51082,15414,8905
2760,51033,1611420.5717625441,217728.92909490759,22136,6996,1830
2761,51035,1344898.4387154356,22146.050631914179,29264,6641,3314
2762,51036,1650950.8695954722,148751.87206049362,6930,2605,756
2763,51037,1519868.5936728392,84291.516932343045,12476,2638,1099
2764,51041,1605014.2309128423,142363.13572870297,261047,72725,39733
2765,51043,1533136.2146320278,326344.33163938374,12672,4142,2893
2766,51045,1376523.0279229807,112498.28732246095,5073,1784,107
2767,51047,1549804.0961996717,258082.55233535505,34442,7369,4449
2768,51049,1545535.9664217241,146139.06776654779,8987,2794,496
2769,51051,1197210.0172257582,44182.496043972795,16322,2267,846
2770,51053,1607608.9293495081,108312.45681642537,24674,7729,3984
2771,51057,1647352.5071180782,215358.24873670164,9984,2246,1885
2772,51059,1599733.9732993483,307832.20155017165,975476,248605,228185
2773,51061,1556877.9885674268,288256.10060672509,55470,16367,6904
2774,51063,1373638.0296566414,49549.275324068025,13909,3746,640
2775,51065,1535894.7259928563,181939.26718376786,20191,7024,1386
2776,51067,1414400.4144467027,63297.512587277422,47546,9270,2022
2777,51069,1508832.4287957121,332251.15556091326,59639,17588,11634
2778,51071,1337058.0525080042,86998.057508271537,16738,3381,2148
2779,51073,1694099.9240918814,164433.65016027796,34793,10043,2480
2780,51075,1569369.8403248207,174648.12411679429,16935,5971,3844
2781,51077,1303288.9524624404,7025.6579860810898,16782,5234,757
2782,51079,1510294.8890901213,229125.56569053294,15454,5761,1358
2783,51081,1622544.1112135602,65564.509122022529,11566,2240,3230
2784,51083,1500913.7005756442,52942.801955348739,37299,3225,2208
2785,51085,1605020.7912643405,185949.32537003575,86972,28762,19494
2786,51087,1617133.723634904,162964.22441960807,264385,61444,75380
2787,51089,1420872.7940757938,29270.002642247589,57903,9227,7275
2788,51091,1415136.1343902352,219283.50728164584,2529,299,181
2789,51093,1690115.6099206419,103843.01582878089,29849,8851,6681
2790,51095,1675539.4113508586,150243.0809008599,48536,12534,10815
2791,51097,1656911.4780699983,191614.09209748256,6620,2201,494
2792,51099,1622237.6664194011,248063.41447223577,16916,3765,5493
2793,51101,1640651.3347531841,186941.19228899965,13238,4622,1882
2794,51103,1693667.7299547533,200747.70356794281,11549,1100,1769
2795,51105,1135733.1535080522,-11993.393022766215,23548,3107,995
2796,51107,1563956.9942320967,329861.52107954642,173907,53933,40918
2797,51109,1559957.6647248087,202085.39266676785,25819,7654,2657
2798,51111,1557707.2936199245,83915.200028434134,13093,2636,630
2799,51113,1523864.4683361312,244899.89405393688,12535,3539,1039
2800,51115,1710748.3748203465,170398.92819120266,9142,2438,490
2801,51117,1552608.0389388532,52646.856869705924,32384,3071,3673
2802,51119,1686964.502651734,187588.0571673204,9932,2136,1027
2803,51121,1367075.9069664206,76016.019312621065,83799,8697,10319
2804,51125,1484779.4280130565,166249.14632236134,14451,3896,1085
2805,51127,1652912.6923214898,166396.24215418528,13537,5508,1232
2806,51131,1752815.3553025303,168744.75466114676,13025,1154,1568
2807,51133,1693722.2604047724,218530.09808728207,12229,2561,777
2808,51135,1569982.880595319,108693.56496771947,15773,2258,2128
2809,51137,1549953.2082152129,230761.16453579493,25981,6597,2674
2810,51139,1502191.581946943,264352.56878451689,23149,4104,673
2811,51141,1385120.0769536586,22713.646188094655,19418,3937,1335
2812,51143,1459752.6272498802,51766.903394811554,61835,19081,4237
2813,51145,1573105.0779200823,155751.70789594334,22585,8005,1966
2814,51147,1534592.0003974945,111283.04807376101,19708,2152,2966
2815,51149,1640425.6287391975,127446.25458269997,33100,8736,8358
2816,51153,1585433.7271709556,289780.07269657811,284565,99906,35360
2817,51155,1340646.7113786605,59142.019090169742,35144,5592,6443
2818,51157,1528390.6799215819,276643.94139054709,6980,2009,1932
2819,51159,1665889.6692975389,219112.70653749857,8803,1737,2000
2820,51161,1392987.2193134546,91180.937101466465,85744,28994,20224
2821,51163,1436078.3159800018,160627.53973349056,20835,4523,3384
2822,51165,1471171.8124186771,246333.74919607339,67977,17817,9310
2823,51167,1222516.371039398,26143.505549731821,29251,4276,2310
2824,51169,1181668.8863225195,-4616.4252271546957,23351,5476,1532
2825,51171,1489995.0871428866,289270.08896620682,35240,6082,3021
2826,51173,1272803.4945444572,23516.002211754665,33079,2972,3293
2827,51175,1660921.9728290781,78299.198514164658,17493,4322,1565
2828,51177,1581646.8290798576,229941.84117255412,91387,28904,10076
2829,51179,1593449.0084349201,259127.61117794446,93625,34268,12976
2830,51181,1670073.8883055542,125058.22387446028,6833,2205,1357
2831,51183,1642984.3953535683,97704.579168142896,12456,2328,1611
2832,51185,1265956.6232143447,54330.938616580679,44418,5471,4191
2833,51187,1519657.0706735444,300552.10748929961,31690,8509,3988
2834,51191,1237842.6625512221,4710.482266295704,51230,9649,7555
2835,51193,1656022.0114421218,236425.12084229619,16644,4158,956
2836,51195,1175977.6858905628,24107.371437615249,42077,5507,4662
2837,51197,1311530.5329101374,37863.401556869096,27621,3954,2772
2838,51199,1696284.2548035919,145168.02731808819,57119,21794,13702
2839,51510,1616195.7883073548,309139.40746075462,129225,57572,61888
2840,51515,1439054.1526062381,106921.3072250939,6425,1075,4725
2841,51520,1221967.063272289,-9701.7108358098976,17289,3732,9164
2842,51530,1445518.0873660052,152856.74755123016,6381,1870,1096
2843,51540,1514047.1976498486,200146.75823178928,41351,9067,23459
2844,51550,1731570.245677456,87977.611329013671,200224,57966,42469
2845,51570,1623823.9024539865,133097.7398465462,16905,5985,6059
2846,51580,1390434.3837942297,148643.38592569638,6281,1878,1206
2847,51590,1463385.3908971453,25330.224453152307,48104,4604,15375
2848,51595,1624199.7136264215,68113.994914913361,5655,1208,2462
2849,51600,1597343.923104075,309353.89992227784,21600,9124,28669
2850,51610,1607285.8277986208,314871.02368785924,10441,4917,7941
2851,51620,1676333.862384506,77091.728522139005,8269,1746,2315
2852,51630,1593609.586664405,245319.14841873106,19461,5586,15698
2853,51640,1330014.5718870312,12340.829792807435,6921,1215,4765
2854,51650,1717670.4885887655,128342.73613651411,146054,31637,35321
2855,51660,1472874.9457731191,238002.67051057154,40437,5464,19099
2856,51670,1631720.9351189514,137682.29015084708,22277,6474,5892
2857,51678,1437010.5653401369,157148.41126125233,6825,1175,2531
2858,51680,1466277.9742946425,118858.78747715082,65330,5887,28989
2859,51683,1584157.0898773181,294707.40367077099,34914,13666,13305
2860,51685,1586951.5865862013,297937.06526117655,10305,4989,2207
2861,51690,1421764.9682505711,29413.38013973866,15331,3380,6922
2862,51700,1703001.9962281773,130860.472674226,180236,37549,46351
2863,51710,1730114.3947233683,112524.52709552842,234986,35819,110679
2864,51720,1176258.1724117547,19232.368819984556,3916,595,4445
2865,51730,1625619.8963603291,126520.59089729916,33561,7949,10467
2866,51735,1716551.2918039521,136731.25170851222,11582,4397,1020
2867,51740,1723189.5774462675,105770.1252933092,100337,23915,29994
2868,51750,1353149.8701102331,67930.79536407048,15872,3310,5128
2869,51760,1611325.4199101049,160827.35220622443,196782,37364,105467
2870,51770,1402324.4965870765,93772.535012661101,94941,16602,42395
2871,51775,1393736.9246451934,93253.423697631151,24747,6529,16760
2872,51790,1462393.1359709743,204498.35936369188,23896,5901,6850
2873,51800,1701938.7567667123,83847.732716823768,64216,16996,9180
2874,51810,1752718.8207095147,98786.259873797651,426918,93077,45644
2875,51820,1477916.6703618187,196895.93764196362,19661,4685,6596
2876,51830,1683088.947885887,145639.98631066308,12012,2021,11526
2877,51840,1516894.4595192778,330229.08803999174,23699,5854,16075
2878,53001,-1708115.047958964,1262774.7504356839,16458,1253,1134
2879,53003,-1626463.7727752521,1153528.5477862214,20546,5099,1794
2880,53005,-1798783.9704353933,1200249.131778422,143131,13050,10416
2881,53007,-1835491.6276266191,1395829.2478618382,66648,3253,7567
2882,53009,-2069670.0868073786,1483207.512551052,64269,1455,815
2883,53011,-2034615.0268051529,1210884.3309246015,347208,56458,16301
2884,53013,-1676892.524957906,1177187.1039504381,4069,435,373
2885,53015,-2036689.0914437734,1259309.9730534169,92984,5591,6201
2886,53017,-1771580.5761541061,1364192.6819820548,32674,7493,2496
2887,53021,-1745089.7589469007,1220643.976555574,49565,7796,10363
2888,53023,-1646300.1252319985,1185317.1796216164,2383,197,98
2889,53025,-1768359.6195574126,1302804.4506360551,74918,1824,2287
2890,53027,-2087174.3868635774,1384605.0241300066,67075,3385,2633
2891,53029,-1966998.3767427027,1465853.5237808789,71886,10085,2537
2892,53031,-2053908.9355617014,1443888.3763529251,26414,2078,1205
2893,53033,-1933261.3050438697,1379170.5391889659,1739009,60297,223328
2894,53035,-1993137.2326010473,1410227.473166808,232720,23778,10228
2895,53037,-1860943.4660919977,1317610.884749294,33537,2409,758
2896,53039,-1904870.7660487455,1185995.2006433757,19204,2019,1012
2897,53041,-2003538.0456558021,1294262.5312748635,68596,5281,3970
2898,53043,-1682230.5631591682,1323919.2597671258,10143,1059,572
2899,53045,-2037860.1536751038,1393092.5723790193,49631,8200,3141
2900,53049,-2101560.0511248019,1320020.6198960962,20939,1349,837
2901,53053,-1970635.2277771472,1337473.9238217829,703993,94891,43464
2902,53055,-1983567.446026983,1517475.1519338216,14120,382,399
2903,53057,-1898499.1853752516,1482873.8080088783,103420,9714,8851
2904,53059,-1984871.1810867619,1224835.7597628159,9895,2227,526
2905,53061,-1908774.1151359128,1436258.8522291996,609185,110657,45861
2906,53063,-1606355.3478689697,1311092.5056062769,418803,5347,11935
2907,53067,-2025199.801989337,1340912.9256283825,208287,26705,14817
2908,53069,-2088775.6494608019,1285976.1467801335,3835,695,188
2909,53071,-1721562.4793669484,1180098.1244400877,55178,3131,4473
2910,53073,-1887468.4291878333,1519376.0775754347,167696,6212,3242
2911,53075,-1632970.7627515299,1235623.2112086024,40754,2092,3375
2912,53077,-1884385.6503941447,1247348.4735896341,222615,3813,3628
2913,54001,1363605.4919155557,298059.93787720014,15560,2684,597
2914,54003,1523121.5332871187,364587.81798449042,76357,15628,5280
2915,54005,1237796.7370167575,151841.76613484902,25473,3861,3633
2916,54007,1310848.765210689,240088.92363780682,14713,1500,961
2917,54009,1294507.0146584054,416082.49422734522,25366,5097,7028
2918,54011,1185736.7844213648,189121.13484077968,96735,7778,20829
2919,54013,1274453.2530846251,250658.70325572081,7596,1126,403
2920,54015,1284742.0463918652,208968.57982556871,10302,1653,775
2921,54017,1301676.3979315052,303244.11102510337,7396,1761,350
2922,54019,1291842.6483400916,160866.22104202872,47507,6724,3126
2923,54021,1295146.2474363835,263014.12389817793,7208,685,369
2924,54023,1432286.9286336761,306840.01133514073,11280,1735,1384
2925,54025,1347252.3494499375,160530.29645597606,34437,2218,2858
2926,54027,1476961.0670213483,339128.32959508686,20288,4752,960
2927,54029,1290233.692669627,443536.96094897785,32652,7623,4277
2928,54031,1462698.4365468291,301237.80478725367,12677,1862,2194
2929,54033,1329007.4816960015,309361.59226925287,68520,4528,9733
2930,54035,1227275.9835073361,242222.25990049291,28061,3481,2497
2931,54037,1540239.8362372343,350019.1687277169,42485,11581,4724
2932,54039,1248213.8933141327,188971.64185400936,199743,7612,30032
2933,54041,1323941.6830901424,275837.15493222344,16832,2159,1687
2934,54043,1204403.423861587,164113.26526989444,22115,4687,698
2935,54045,1221686.13160478,127721.56431102465,37577,3067,2676
2936,54047,1253612.2906969718,81186.175299685186,27099,1597,1506
2937,54049,1336337.2938048672,336321.92164576799,56474,7474,4615
2938,54051,1294703.3998884526,369258.63319229707,35399,7535,3248
2939,54053,1198415.1336492477,230562.93759116763,25973,4344,1979
2940,54055,1300131.2588719469,91459.310092889122,62911,4905,4876
2941,54057,1447323.9325516413,344809.56408631179,27054,6520,1855
2942,54059,1206258.4443365342,113515.03832299118,28007,2860,3336
2943,54061,1350615.2197152534,352402.79150148673,82002,4809,11994
2944,54063,1345869.5111625723,116406.56834502965,13181,3114,533
2945,54065,1501861.2941737119,371543.33595188771,15021,3941,547
2946,54067,1311337.2626665193,193822.42347458779,26543,2395,1656
2947,54069,1294168.3391200064,396004.72906409315,47343,5321,11715
2948,54071,1427467.2442595847,257682.47310778219,8166,1414,263
2949,54073,1261602.3514670078,308389.68812452396,7501,1499,1502
2950,54075,1378198.2765370551,209441.66416227611,9099,567,737
2951,54077,1385418.0150882686,340039.26259721216,29336,5380,1481
2952,54079,1212738.2907487177,203111.90677838324,51684,13862,6721
2953,54081,1281922.7711697672,130103.10291605376,79018,5236,6328
2954,54083,1381088.5021129802,260306.07160724842,28259,1836,2035
2955,54085,1273233.5029248639,288362.0956165407,10346,1615,937
2956,54087,1257095.234411072,233154.78253269638,15461,2175,1020
2957,54089,1317568.0469075935,122643.75509851749,14356,1807,480
2958,54091,1356150.0305675224,319882.48659569758,16050,3491,1062
2959,54093,1400955.8035316686,302300.76057973964,7288,760,636
2960,54095,1283193.0334948674,322527.21038176736,9569,1637,953
2961,54097,1348494.6429086118,268779.66951894981,23406,2266,2026
2962,54099,1174268.3979283329,156389.99212526547,42949,9982,3337
2963,54101,1339894.7859109724,221539.03160447013,9675,782,606
2964,54103,1301346.3822882494,341362.0305935436,17675,2178,2910
2965,54105,1249213.354115254,266918.78642562556,5874,1502,254
2966,54107,1234427.4018536506,286038.87294639478,87837,5929,11561
2967,54109,1258759.5439529619,108177.04416510361,25585,2718,1076
2968,55001,497697.09117215115,740411.47405504854,20047,4190,864
2969,55003,410805.52719821176,994620.28513459791,16823,1078,2606
2970,55005,324751.28262083943,893142.38534199237,45018,3110,3738
2971,55007,369140.42434811953,1017239.621987927,15028,2687,645
2972,55009,634018.30289131042,804642.43174937367,227266,9956,26931
2973,55011,337289.31316377805,777386.82574796991,13799,3676,1477
2974,55013,282264.07136493182,940213.59479910787,15688,2189,807
2975,55015,620463.21234248416,762042.60117967729,40898,12958,5912
2976,55017,371135.99733311962,855864.42167008843,55346,9290,6646
2977,55019,425715.27551347052,821432.76845174865,33643,5235,2295
2978,55021,536472.83350735786,686829.97490507539,52678,12820,7078
2979,55023,409412.79733294784,653565.67609769048,17238,2231,2253
2980,55025,532758.86193957739,641889.80366867559,428231,13066,36979
2981,55027,587200.67128185905,684934.71441396885,85971,17106,10513
2982,55029,683689.21758514177,864293.93058853061,28019,1549,1022
2983,55031,314636.84190231713,1004815.8800604077,43365,1104,1342
2984,55033,323285.81590876583,839929.52065258124,39952,7017,3848
2985,55035,372547.25053021143,817769.49123851513,93310,8612,13216
2986,55037,590419.07319520041,956876.1962399194,5076,1426,287
